[2024-06-24T10:25:58.221264][TIME="2024-06-24T13:55:58+03:30"][WARNING] level=warning msg="A:\\py\\pythonProjects\\testAssignment\\docker-compose.yml: `version` is obsolete"
[2024-06-24T10:26:14.868898][CAT-API][INFO] | {"@timestamp":"2024-06-24T10:26:14.82403364Z","@version":"1","message":"Initializing Spring DispatcherServlet 'dispatcherServlet'","logger_name":"org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/]","thread_name":"http-nio-8080-exec-1","level":"INFO","level_value":20000,"trace_id":"f199dc355dc812c80b53f1b7e87c8670","trace_flags":"01","span_id":"5742b2df02ef3a52","instance":"0430a1544f92"}
[2024-06-24T10:38:19.222261][OTEL_COLLECTOR][ERROR] | 2024-06-24T10:38:19.247Z error prometheusexporter@v0.88.0/log.go:23 error gathering metrics: collected metric http_server_duration label:{name:"http_flavor" value:"1.1"} label:{name:"http_host" value:"172.26.0.8:8080"} label:{name:"http_method" value:"POST"} label:{name:"http_scheme" value:"http"} label:{name:"http_server_name" value:"cat-recommender-api:8080"} label:{name:"http_status_code" value:"200"} label:{name:"http_target" value:"/api/recommend"} label:{name:"job" value:"cat-recommender-api"} label:{name:"net_host_port" value:"8080"} histogram:{sample_count:200 sample_sum:212 bucket:{cumulative_count:0 upper_bound:0} bucket:{cumulative_count:200 upper_bound:5} bucket:{cumulative_count:200 upper_bound:10} bucket:{cumulative_count:200 upper_bound:25} bucket:{cumulative_count:200 upper_bound:50} bucket:{cumulative_count:200 upper_bound:75} bucket:{cumulative_count:200 upper_bound:100} bucket:{cumulative_count:200 upper_bound:250} bucket:{cumulative_count:200 upper_bound:500} bucket:{cumulative_count:200 upper_bound:750} bucket:{cumulative_count:200 upper_bound:1000} bucket:{cumulative_count:200 upper_bound:2500} bucket:{cumulative_count:200 upper_bound:5000} bucket:{cumulative_count:200 upper_bound:7500} bucket:{cumulative_count:200 upper_bound:10000}} has help "measures the duration of the inbound HTTP request" but should have "The duration of the inbound HTTP request"
[2024-06-24T10:38:19.222261][OTEL_COLLECTOR][OTHER] | net/http.HandlerFunc.ServeHTTP
[2024-06-24T10:38:19.222261][OTEL_COLLECTOR][OTHER] | net/http/server.go:2136
[2024-06-24T10:38:19.222261][OTEL_COLLECTOR][OTHER] | net/http.(*ServeMux).ServeHTTP
[2024-06-24T10:38:19.222261][OTEL_COLLECTOR][OTHER] | net/http/server.go:2514
[2024-06-24T10:38:19.222261][OTEL_COLLECTOR][OTHER] | go.opentelemetry.io/collector/config/confighttp.(*decompressor).ServeHTTP
[2024-06-24T10:38:19.222261][OTEL_COLLECTOR][OTHER] | go.opentelemetry.io/collector/config/confighttp@v0.88.0/compression.go:147
[2024-06-24T10:38:19.222261][OTEL_COLLECTOR][OTHER] | go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp.(*middleware).serveHTTP
[2024-06-24T10:38:19.222261][OTEL_COLLECTOR][OTHER] | go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp@v0.45.0/handler.go:217
[2024-06-24T10:38:19.222261][OTEL_COLLECTOR][OTHER] | go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp.NewMiddleware.func1.1
[2024-06-24T10:38:19.222261][OTEL_COLLECTOR][OTHER] | go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp@v0.45.0/handler.go:81
[2024-06-24T10:38:19.222261][OTEL_COLLECTOR][OTHER] | net/http.HandlerFunc.ServeHTTP
[2024-06-24T10:38:19.222261][OTEL_COLLECTOR][OTHER] | net/http/server.go:2136
[2024-06-24T10:38:19.222261][OTEL_COLLECTOR][INFO] | go.opentelemetry.io/collector/config/confighttp.(*clientInfoHandler).ServeHTTP
[2024-06-24T10:38:19.222261][OTEL_COLLECTOR][INFO] | go.opentelemetry.io/collector/config/confighttp@v0.88.0/clientinfohandler.go:28
[2024-06-24T10:38:19.222261][OTEL_COLLECTOR][OTHER] | net/http.serverHandler.ServeHTTP
[2024-06-24T10:38:19.222261][OTEL_COLLECTOR][OTHER] | net/http/server.go:2938
[2024-06-24T10:38:19.222261][OTEL_COLLECTOR][OTHER] | net/http.(*conn).serve
[2024-06-24T10:38:19.222261][OTEL_COLLECTOR][OTHER] | net/http/server.go:2009
[2024-06-24T10:38:19.948147][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:45346 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:38:19.952607][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:45346 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:38:19.956470][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:45346 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:38:19.960271][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:45346 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:38:19.964143][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:45346 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:38:19.967479][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:45346 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:38:19.971332][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:45346 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:38:19.974914][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:45346 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:38:24.069714][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:45346 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:38:24.075902][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:45346 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:38:24.080495][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:45346 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:38:34.197844][OTEL_COLLECTOR][ERROR] | 2024-06-24T10:38:34.120Z error prometheusexporter@v0.88.0/log.go:23 error gathering metrics: collected metric http_server_duration label:{name:"http_flavor" value:"1.1"} label:{name:"http_host" value:"172.26.0.8:8080"} label:{name:"http_method" value:"POST"} label:{name:"http_scheme" value:"http"} label:{name:"http_server_name" value:"cat-recommender-api:8080"} label:{name:"http_status_code" value:"200"} label:{name:"http_target" value:"/api/recommend"} label:{name:"job" value:"cat-recommender-api"} label:{name:"net_host_port" value:"8080"} histogram:{sample_count:200 sample_sum:212 bucket:{cumulative_count:0 upper_bound:0} bucket:{cumulative_count:200 upper_bound:5} bucket:{cumulative_count:200 upper_bound:10} bucket:{cumulative_count:200 upper_bound:25} bucket:{cumulative_count:200 upper_bound:50} bucket:{cumulative_count:200 upper_bound:75} bucket:{cumulative_count:200 upper_bound:100} bucket:{cumulative_count:200 upper_bound:250} bucket:{cumulative_count:200 upper_bound:500} bucket:{cumulative_count:200 upper_bound:750} bucket:{cumulative_count:200 upper_bound:1000} bucket:{cumulative_count:200 upper_bound:2500} bucket:{cumulative_count:200 upper_bound:5000} bucket:{cumulative_count:200 upper_bound:7500} bucket:{cumulative_count:200 upper_bound:10000}} has help "measures the duration of the inbound HTTP request" but should have "The duration of the inbound HTTP request"
[2024-06-24T10:38:34.197844][OTEL_COLLECTOR][OTHER] | net/http.HandlerFunc.ServeHTTP
[2024-06-24T10:38:34.197844][OTEL_COLLECTOR][OTHER] | net/http/server.go:2136
[2024-06-24T10:38:34.197844][OTEL_COLLECTOR][OTHER] | net/http.(*ServeMux).ServeHTTP
[2024-06-24T10:38:34.197844][OTEL_COLLECTOR][OTHER] | net/http/server.go:2514
[2024-06-24T10:38:34.197844][OTEL_COLLECTOR][OTHER] | go.opentelemetry.io/collector/config/confighttp.(*decompressor).ServeHTTP
[2024-06-24T10:38:34.198364][OTEL_COLLECTOR][OTHER] | go.opentelemetry.io/collector/config/confighttp@v0.88.0/compression.go:147
[2024-06-24T10:38:34.198364][OTEL_COLLECTOR][OTHER] | go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp.(*middleware).serveHTTP
[2024-06-24T10:38:34.198364][OTEL_COLLECTOR][OTHER] | go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp@v0.45.0/handler.go:217
[2024-06-24T10:38:34.198364][OTEL_COLLECTOR][OTHER] | go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp.NewMiddleware.func1.1
[2024-06-24T10:38:34.198364][OTEL_COLLECTOR][OTHER] | go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp@v0.45.0/handler.go:81
[2024-06-24T10:38:34.198364][OTEL_COLLECTOR][OTHER] | net/http.HandlerFunc.ServeHTTP
[2024-06-24T10:38:34.198364][OTEL_COLLECTOR][OTHER] | net/http/server.go:2136
[2024-06-24T10:38:34.198364][OTEL_COLLECTOR][INFO] | go.opentelemetry.io/collector/config/confighttp.(*clientInfoHandler).ServeHTTP
[2024-06-24T10:38:34.198364][OTEL_COLLECTOR][INFO] | go.opentelemetry.io/collector/config/confighttp@v0.88.0/clientinfohandler.go:28
[2024-06-24T10:38:34.198364][OTEL_COLLECTOR][OTHER] | net/http.serverHandler.ServeHTTP
[2024-06-24T10:38:34.198364][OTEL_COLLECTOR][OTHER] | net/http/server.go:2938
[2024-06-24T10:38:34.198364][OTEL_COLLECTOR][OTHER] | net/http.(*conn).serve
[2024-06-24T10:38:34.198364][OTEL_COLLECTOR][OTHER] | net/http/server.go:2009
[2024-06-24T10:38:49.091919][OTEL_COLLECTOR][ERROR] | 2024-06-24T10:38:49.119Z error prometheusexporter@v0.88.0/log.go:23 error gathering metrics: collected metric http_server_duration label:{name:"http_flavor" value:"1.1"} label:{name:"http_host" value:"172.26.0.8:8080"} label:{name:"http_method" value:"POST"} label:{name:"http_scheme" value:"http"} label:{name:"http_server_name" value:"cat-recommender-api:8080"} label:{name:"http_status_code" value:"200"} label:{name:"http_target" value:"/api/recommend"} label:{name:"job" value:"cat-recommender-api"} label:{name:"net_host_port" value:"8080"} histogram:{sample_count:200 sample_sum:212 bucket:{cumulative_count:0 upper_bound:0} bucket:{cumulative_count:200 upper_bound:5} bucket:{cumulative_count:200 upper_bound:10} bucket:{cumulative_count:200 upper_bound:25} bucket:{cumulative_count:200 upper_bound:50} bucket:{cumulative_count:200 upper_bound:75} bucket:{cumulative_count:200 upper_bound:100} bucket:{cumulative_count:200 upper_bound:250} bucket:{cumulative_count:200 upper_bound:500} bucket:{cumulative_count:200 upper_bound:750} bucket:{cumulative_count:200 upper_bound:1000} bucket:{cumulative_count:200 upper_bound:2500} bucket:{cumulative_count:200 upper_bound:5000} bucket:{cumulative_count:200 upper_bound:7500} bucket:{cumulative_count:200 upper_bound:10000}} has help "measures the duration of the inbound HTTP request" but should have "The duration of the inbound HTTP request"
[2024-06-24T10:38:49.091919][OTEL_COLLECTOR][OTHER] | net/http.HandlerFunc.ServeHTTP
[2024-06-24T10:38:49.091919][OTEL_COLLECTOR][OTHER] | net/http/server.go:2136
[2024-06-24T10:38:49.091919][OTEL_COLLECTOR][OTHER] | net/http.(*ServeMux).ServeHTTP
[2024-06-24T10:38:49.091919][OTEL_COLLECTOR][OTHER] | net/http/server.go:2514
[2024-06-24T10:38:49.091919][OTEL_COLLECTOR][OTHER] | go.opentelemetry.io/collector/config/confighttp.(*decompressor).ServeHTTP
[2024-06-24T10:38:49.091919][OTEL_COLLECTOR][OTHER] | go.opentelemetry.io/collector/config/confighttp@v0.88.0/compression.go:147
[2024-06-24T10:38:49.091919][OTEL_COLLECTOR][OTHER] | go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp.(*middleware).serveHTTP
[2024-06-24T10:38:49.091919][OTEL_COLLECTOR][OTHER] | go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp@v0.45.0/handler.go:217
[2024-06-24T10:38:49.091919][OTEL_COLLECTOR][OTHER] | go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp.NewMiddleware.func1.1
[2024-06-24T10:38:49.091919][OTEL_COLLECTOR][OTHER] | go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp@v0.45.0/handler.go:81
[2024-06-24T10:38:49.092430][OTEL_COLLECTOR][OTHER] | net/http.HandlerFunc.ServeHTTP
[2024-06-24T10:38:49.092430][OTEL_COLLECTOR][OTHER] | net/http/server.go:2136
[2024-06-24T10:38:49.092430][OTEL_COLLECTOR][INFO] | go.opentelemetry.io/collector/config/confighttp.(*clientInfoHandler).ServeHTTP
[2024-06-24T10:38:49.092430][OTEL_COLLECTOR][INFO] | go.opentelemetry.io/collector/config/confighttp@v0.88.0/clientinfohandler.go:28
[2024-06-24T10:38:49.092430][OTEL_COLLECTOR][OTHER] | net/http.serverHandler.ServeHTTP
[2024-06-24T10:38:49.092430][OTEL_COLLECTOR][OTHER] | net/http/server.go:2938
[2024-06-24T10:38:49.092430][OTEL_COLLECTOR][OTHER] | net/http.(*conn).serve
[2024-06-24T10:38:49.092430][OTEL_COLLECTOR][OTHER] | net/http/server.go:2009
[2024-06-24T10:38:52.887703][CAT-API-POSTGRES][OTHER] | 2024-06-24 10:38:52.959 UTC [22] LOG: checkpoint starting: time
[2024-06-24T10:38:53.533253][CAT-API-POSTGRES][OTHER] | 2024-06-24 10:38:53.612 UTC [22] LOG: checkpoint complete: wrote 7 buffers (0.0%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.614 s, sync=0.017 s, total=0.654 s; sync files=5, longest=0.010 s, average=0.004 s; distance=30 kB, estimate=158 kB
[2024-06-24T10:39:04.089971][OTEL_COLLECTOR][ERROR] | 2024-06-24T10:39:04.001Z error prometheusexporter@v0.88.0/log.go:23 error gathering metrics: 10 error(s) occurred:
[2024-06-24T10:39:04.090987][OTEL_COLLECTOR][OTHER] | net/http.HandlerFunc.ServeHTTP
[2024-06-24T10:39:04.090987][OTEL_COLLECTOR][OTHER] | net/http/server.go:2136
[2024-06-24T10:39:04.090987][OTEL_COLLECTOR][OTHER] | net/http.(*ServeMux).ServeHTTP
[2024-06-24T10:39:04.090987][OTEL_COLLECTOR][OTHER] | net/http/server.go:2514
[2024-06-24T10:39:04.090987][OTEL_COLLECTOR][OTHER] | go.opentelemetry.io/collector/config/confighttp.(*decompressor).ServeHTTP
[2024-06-24T10:39:04.090987][OTEL_COLLECTOR][OTHER] | go.opentelemetry.io/collector/config/confighttp@v0.88.0/compression.go:147
[2024-06-24T10:39:04.090987][OTEL_COLLECTOR][OTHER] | go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp.(*middleware).serveHTTP
[2024-06-24T10:39:04.090987][OTEL_COLLECTOR][OTHER] | go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp@v0.45.0/handler.go:217
[2024-06-24T10:39:04.090987][OTEL_COLLECTOR][OTHER] | go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp.NewMiddleware.func1.1
[2024-06-24T10:39:04.090987][OTEL_COLLECTOR][OTHER] | go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp@v0.45.0/handler.go:81
[2024-06-24T10:39:04.090987][OTEL_COLLECTOR][OTHER] | net/http.HandlerFunc.ServeHTTP
[2024-06-24T10:39:04.090987][OTEL_COLLECTOR][OTHER] | net/http/server.go:2136
[2024-06-24T10:39:04.090987][OTEL_COLLECTOR][INFO] | go.opentelemetry.io/collector/config/confighttp.(*clientInfoHandler).ServeHTTP
[2024-06-24T10:39:04.090987][OTEL_COLLECTOR][INFO] | go.opentelemetry.io/collector/config/confighttp@v0.88.0/clientinfohandler.go:28
[2024-06-24T10:39:04.090987][OTEL_COLLECTOR][OTHER] | net/http.serverHandler.ServeHTTP
[2024-06-24T10:39:04.090987][OTEL_COLLECTOR][OTHER] | net/http/server.go:2938
[2024-06-24T10:39:04.090987][OTEL_COLLECTOR][OTHER] | net/http.(*conn).serve
[2024-06-24T10:39:04.090987][OTEL_COLLECTOR][OTHER] | net/http/server.go:2009
[2024-06-24T10:39:18.971009][OTEL_COLLECTOR][ERROR] | 2024-06-24T10:39:19.001Z error prometheusexporter@v0.88.0/log.go:23 error gathering metrics: 10 error(s) occurred:
[2024-06-24T10:39:18.971540][OTEL_COLLECTOR][OTHER] | net/http.HandlerFunc.ServeHTTP
[2024-06-24T10:39:18.971540][OTEL_COLLECTOR][OTHER] | net/http/server.go:2136
[2024-06-24T10:39:18.972058][OTEL_COLLECTOR][OTHER] | net/http.(*ServeMux).ServeHTTP
[2024-06-24T10:39:18.972058][OTEL_COLLECTOR][OTHER] | net/http/server.go:2514
[2024-06-24T10:39:18.972058][OTEL_COLLECTOR][OTHER] | go.opentelemetry.io/collector/config/confighttp.(*decompressor).ServeHTTP
[2024-06-24T10:39:18.972058][OTEL_COLLECTOR][OTHER] | go.opentelemetry.io/collector/config/confighttp@v0.88.0/compression.go:147
[2024-06-24T10:39:18.972058][OTEL_COLLECTOR][OTHER] | go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp.(*middleware).serveHTTP
[2024-06-24T10:39:18.972058][OTEL_COLLECTOR][OTHER] | go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp@v0.45.0/handler.go:217
[2024-06-24T10:39:18.972058][OTEL_COLLECTOR][OTHER] | go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp.NewMiddleware.func1.1
[2024-06-24T10:39:18.972058][OTEL_COLLECTOR][OTHER] | go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp@v0.45.0/handler.go:81
[2024-06-24T10:39:18.972058][OTEL_COLLECTOR][OTHER] | net/http.HandlerFunc.ServeHTTP
[2024-06-24T10:39:18.972058][OTEL_COLLECTOR][OTHER] | net/http/server.go:2136
[2024-06-24T10:39:18.972058][OTEL_COLLECTOR][INFO] | go.opentelemetry.io/collector/config/confighttp.(*clientInfoHandler).ServeHTTP
[2024-06-24T10:39:18.972058][OTEL_COLLECTOR][INFO] | go.opentelemetry.io/collector/config/confighttp@v0.88.0/clientinfohandler.go:28
[2024-06-24T10:39:18.972058][OTEL_COLLECTOR][OTHER] | net/http.serverHandler.ServeHTTP
[2024-06-24T10:39:18.972058][OTEL_COLLECTOR][OTHER] | net/http/server.go:2938
[2024-06-24T10:39:18.972058][OTEL_COLLECTOR][OTHER] | net/http.(*conn).serve
[2024-06-24T10:39:18.972058][OTEL_COLLECTOR][OTHER] | net/http/server.go:2009
[2024-06-24T10:39:32.768492][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:32.771894][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:32.774968][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:32.778877][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:32.782225][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:32.784968][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:32.787601][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:32.791050][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:32.794192][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:32.797662][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:32.800641][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:32.804485][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:32.807633][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:32.811544][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:32.814235][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:32.816869][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:32.820067][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:33.940095][OTEL_COLLECTOR][ERROR] | 2024-06-24T10:39:33.861Z error prometheusexporter@v0.88.0/log.go:23 error gathering metrics: 2 error(s) occurred:
[2024-06-24T10:39:33.940688][OTEL_COLLECTOR][OTHER] | net/http.HandlerFunc.ServeHTTP
[2024-06-24T10:39:33.940688][OTEL_COLLECTOR][OTHER] | net/http/server.go:2136
[2024-06-24T10:39:33.940688][OTEL_COLLECTOR][OTHER] | net/http.(*ServeMux).ServeHTTP
[2024-06-24T10:39:33.940688][OTEL_COLLECTOR][OTHER] | net/http/server.go:2514
[2024-06-24T10:39:33.940688][OTEL_COLLECTOR][OTHER] | go.opentelemetry.io/collector/config/confighttp.(*decompressor).ServeHTTP
[2024-06-24T10:39:33.940688][OTEL_COLLECTOR][OTHER] | go.opentelemetry.io/collector/config/confighttp@v0.88.0/compression.go:147
[2024-06-24T10:39:33.940688][OTEL_COLLECTOR][OTHER] | go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp.(*middleware).serveHTTP
[2024-06-24T10:39:33.940688][OTEL_COLLECTOR][OTHER] | go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp@v0.45.0/handler.go:217
[2024-06-24T10:39:33.940688][OTEL_COLLECTOR][OTHER] | go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp.NewMiddleware.func1.1
[2024-06-24T10:39:33.940688][OTEL_COLLECTOR][OTHER] | go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp@v0.45.0/handler.go:81
[2024-06-24T10:39:33.940688][OTEL_COLLECTOR][OTHER] | net/http.HandlerFunc.ServeHTTP
[2024-06-24T10:39:33.940688][OTEL_COLLECTOR][OTHER] | net/http/server.go:2136
[2024-06-24T10:39:33.940688][OTEL_COLLECTOR][INFO] | go.opentelemetry.io/collector/config/confighttp.(*clientInfoHandler).ServeHTTP
[2024-06-24T10:39:33.940688][OTEL_COLLECTOR][INFO] | go.opentelemetry.io/collector/config/confighttp@v0.88.0/clientinfohandler.go:28
[2024-06-24T10:39:33.940688][OTEL_COLLECTOR][OTHER] | net/http.serverHandler.ServeHTTP
[2024-06-24T10:39:33.940688][OTEL_COLLECTOR][OTHER] | net/http/server.go:2938
[2024-06-24T10:39:33.940688][OTEL_COLLECTOR][OTHER] | net/http.(*conn).serve
[2024-06-24T10:39:33.940688][OTEL_COLLECTOR][OTHER] | net/http/server.go:2009
[2024-06-24T10:39:34.775813][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:34.778238][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:34.782391][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:34.784922][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:34.788524][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:34.791661][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:34.794827][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:34.797503][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:34.800827][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:34.803967][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:34.806599][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:34.809765][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:34.812788][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:34.816271][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:34.819418][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:34.822175][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:34.825415][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:34.953751][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:34.957307][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:34.960829][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:34.963522][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:34.966722][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:34.969384][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:34.972726][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:34.975935][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:34.979062][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:34.981656][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:34.984888][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
